5339.64754864	0.9651726957	0.0063020568
5339.68736729	0.9765763466	0.0063545136
5339.75376503	1.0009633985	0.006466694
5339.8190228	0.9906431268	0.0064192208
5339.88465055	0.9765763466	0.0063545136
5339.92456918	0.9957937574	0.0064429137
5340.63348441	0.9983761972	0.0077457515
5340.67116307	1.0022587874	0.0064726528
5340.75770998	1.0139711339	0.0065265296
5340.81541791	1.0074522905	0.0077958515
5340.85343655	1.0087536587	0.0065025292
5340.89190517	1.010056226	0.006508521
5340.92951382	1.0178968741	0.006544588
5341.60365917	1.0113599936	0.0065145184
5341.67682645	1.0048531473	0.0051876695
5341.74820379	0.9957937574	0.0051543309
5341.822771	0.9970843827	0.0051590804
5341.86096957	0.9970843827	0.0051590804
5341.89871815	0.9880749187	0.0051259256
5341.93889664	1.0061521204	0.0064905621
5342.61296089	1.0061521204	0.0064905621
5342.65042944	0.9996692021	0.0064607407
5342.68805798	1.0061521204	0.0064905621
5342.72555652	1.0022587874	0.0064726528
5342.76662492	0.9996692021	0.0064607407
5342.80854328	0.9996692021	0.0064607407
5342.84628181	1.0126649625	0.0065205212
5342.88415032	0.9906431268	0.0064192208
5342.92199884	1.0048531473	0.0064845869
5343.59366212	0.9983761972	0.0077457515
5343.6312706	1.0074522905	0.0064965429
5343.66894908	0.9919290061	0.0064251358
5343.70668755	1.0152785089	0.0065325435
5343.74468601	1.0048531473	0.0064845869
5343.78509437	0.9945043202	0.0064369823
5343.82417279	0.9970843827	0.0064488505
5343.86227123	1.0061521204	0.0064905621
5343.87500072	0.9957937574	0.0064429137
5343.91309916	0.9970843827	0.0064488505
5348.60889002	0.9996692021	0.0064607407
5348.67835667	1.00355537	0.0051828937
5348.77107218	0.9970843827	0.0051590804
5348.80934033	1.0270992285	0.0065869188
5348.84722849	1.0074522905	0.0051972343
5348.89174633	0.9983761972	0.0064547929
5348.9313844	1.0126649625	0.0065205212
5349.60779111	1.0074522905	0.0064965429
5349.68956704	0.9919290061	0.0064251358
5349.7843723	1.0270992285	0.0052695351
5349.8223804	0.9983761972	0.0051638343
5349.86158844	0.9945043202	0.0064369823
5350.65994794	0.9996692021	0.0064607407
5350.69749601	0.9945043202	0.0064369823
5350.73620402	1.0113599936	0.0065145184
5351.59824911	1.0009633985	0.0051733552
5351.65539609	0.9932160701	0.005144845
5351.73452191	1.0009633985	0.0051733552
5351.82052735	0.9957937574	0.0064429137
5351.8947534	1.0048531473	0.0064845869
5352.60940501	1.0009633985	0.006466694
5352.65774239	1.00355537	0.0051828937
5352.75139729	0.9906431268	0.0051353766
5352.82081351	0.9957937574	0.0051543309
5352.8356927	1.0061521204	0.0051924497
5352.89103967	0.9996692021	0.0064607407
5352.92865762	1.0113599936	0.0065145184
5353.64087827	1.0061521204	0.0051924497
5353.71763398	1.0152785089	0.0052260348
5353.78581017	1.0009633985	0.0051733552
5353.82350806	1.0022587874	0.0051781222
5353.86828555	0.9996692021	0.0051685926
5354.58156515	1.0231480963	0.0065687436
5354.66334048	0.9996692021	0.0051685926
5354.75864501	1.0126649625	0.005216417
5354.83488063	1.0048531473	0.0051876695
5354.87521831	1.0061521204	0.0064905621
5354.91379609	1.010056226	0.006508521
5355.60435595	0.9983761972	0.0051638343
5355.68890099	1.0074522905	0.0051972343
5355.77595587	0.9957937574	0.0064429137
5355.82870276	0.9970843827	0.0064488505
5355.8772399	0.9829526731	0.0063838447
5357.61726507	1.0074522905	0.0051972343
5357.68637082	1.0022587874	0.0051781222
5357.77680524	1.0074522905	0.0064965429
5357.87705905	1.0022587874	0.0064726528
5358.65518051	0.9676986775	0.005050941
5358.74971456	0.9983761972	0.0051638343
5358.85987761	1.0074522905	0.0051972343
5359.58255158	0.9996692021	0.0064607407
5359.62675874	0.985511437	0.006395615
5359.67993532	1.0126649625	0.005216417
5359.72788223	1.0113599936	0.0065145184
5359.77729905	0.9983761972	0.0051638343
5359.81741646	0.9867925876	0.0051212066
5359.86309352	1.0022587874	0.0064726528
5359.90235098	1.0048531473	0.0064845869
5361.67483432	0.9932160701	0.0064310563
5362.5894025	1.0126649625	0.0065205212
5362.67016699	1.0126649625	0.005216417
5362.76466053	1.0139711339	0.0052212237
5362.88463231	0.9983761972	0.0077457515
5364.52712792	1.0048531473	0.0064845869
5364.57210474	0.9880749187	0.0051259256
5364.64349969	1.0022587874	0.0051781222
5364.73932289	0.9919290061	0.0064251358
5364.79633885	1.00355537	0.0064786171
5364.83570605	0.9945043202	0.0064369823
5364.87569321	1.0061521204	0.0064905621
5365.54488533	1.0048531473	0.0064845869
5365.58931213	1.0087536587	0.0052020234
5365.66377676	1.0165870886	0.006538563
5365.75961985	1.0061521204	0.0064905621
5365.83430445	0.9957937574	0.0051543309
5365.87295165	1.0074522905	0.0064965429
5368.61858836	0.9983761972	0.0064547929
5368.79670486	1.0126649625	0.005216417
5369.74404245	1.010056226	0.006508521
5369.788859	1.0048531473	0.0064845869
5369.82811597	1.0231480963	0.0065687436
5376.63376605	1.0074522905	0.0064965429
5376.6733727	1.0009633985	0.006466694
5376.71361931	1.00355537	0.0064786171
5376.75187608	0.9970843827	0.0064488505
5376.79014285	0.9919290061	0.0064251358
5376.82832962	1.010056226	0.006508521
5376.86628641	0.9893584314	0.0076959734
5377.52226073	1.0074522905	0.0064965429
5377.56427715	0.9983761972	0.0064547929
5377.60559363	0.9970843827	0.0064488505
5377.65197967	1.00355537	0.0051828937
5377.67239793	1.0061521204	0.0051924497
5377.71761407	1.0048531473	0.0051876695
5377.76069039	0.9919290061	0.0051401086
5377.80338674	0.9957937574	0.0064429137
5377.84159348	0.9970843827	0.0064488505
5378.49580734	0.9983761972	0.0051638343
5378.56613128	0.9996692021	0.0051685926
5378.65079399	0.9996692021	0.0051685926
5378.7271474	0.9893584314	0.0051306489
5378.76542409	1.0009633985	0.0051733552
5378.80396076	1.0048531473	0.0051876695
5378.84382732	1.00355537	0.0051828937
5378.88153406	1.0009633985	0.006466694
5379.52048862	1.0022587874	0.0064726528
5379.60247148	1.0022587874	0.0051781222
5379.68900394	0.9957937574	0.0051543309
5379.7582379	0.985511437	0.005116492
5379.79585461	0.9880749187	0.0051259256
5379.83363132	0.9906431268	0.0064192208
5379.87469773	1.010056226	0.006508521
5380.53189012	1.0009633985	0.0051733552
5380.58486546	0.9996692021	0.0051685926
5380.67123785	1.0061521204	0.0051924497
5380.72763288	1.0087536587	0.0052020234
5380.76587951	0.9893584314	0.0051306489
5380.80374617	1.0087536587	0.0065025292
5380.84164283	0.9867925876	0.0076818099
5381.54132089	1.0061521204	0.0064905621
5381.57885756	1.0074522905	0.0064965429
5381.61900399	1.0022587874	0.0077671834
5381.6784387	0.9945043202	0.0064369823
5381.7167153	0.9932160701	0.0064310563
5381.7548619	0.9983761972	0.0077457515
5381.80176773	1.0178968741	0.006544588
5381.83989433	1.0061521204	0.0064905621
5382.53000266	0.9919290061	0.0064251358
5382.56755929	1.0087536587	0.0078030351
5382.61698486	1.0009633985	0.006466694
5382.6555714	0.9996692021	0.0064607407
5382.69668771	0.9919290061	0.0051401086
5382.73650413	1.0061521204	0.0064905621
5382.77431074	0.9867925876	0.0076818099
5382.82504618	1.0022587874	0.0064726528
5383.78054992	1.0152785089	0.0065325435
5384.80397673	1.0178968741	0.0078535056
5385.47447524	1.0048531473	0.0051876695
5385.51369164	0.9932160701	0.005144845
5385.52744037	0.9970843827	0.0064488505
5385.62693122	1.0074522905	0.0064965429
5385.72925179	1.0087536587	0.0065025292
5385.81417396	1.0022587874	0.0051781222
5385.8517305	1.0152785089	0.0052260348
5386.61125024	1.00355537	0.0051828937
5386.74708764	1.0022587874	0.0051781222
5386.78539408	0.9945043202	0.0051495858
5386.82838008	0.9970843827	0.0051590804
5387.50750682	0.9957937574	0.0051543309
5387.61650663	0.9996692021	0.0051685926
5387.65181333	0.9893584314	0.0051306489
5387.69075969	1.0048531473	0.0051876695
5387.72935608	0.9945043202	0.0051495858
5387.77014226	1.00355537	0.0051828937
5387.81132841	0.9996692021	0.0051685926
5388.4712265	1.010056226	0.006508521
5388.50884296	1.00355537	0.0051828937
5388.56871733	1.0048531473	0.0051876695
5388.68114674	1.0022587874	0.0051781222
5388.76778858	0.9970843827	0.0051590804
5388.8110745	1.0061521204	0.0051924497
5389.46916234	1.0244639275	0.0065747964
5389.50805865	1.0022587874	0.0064726528
5389.54653501	0.9957937574	0.0051543309
5389.65384484	0.9932160701	0.005144845
5389.75898487	0.9932160701	0.0064310563
5389.79825115	0.9945043202	0.0064369823
5389.83780739	0.9957937574	0.0064429137
5390.54121049	0.9970843827	0.0064488505
5390.58692613	1.0087536587	0.0065025292
5390.67261796	0.9867925876	0.0064015083
5390.72232321	0.985511437	0.005116492
5390.76056956	0.9957937574	0.0051543309
5390.79837596	0.9983761972	0.0051638343
5391.47325139	0.9957937574	0.0077314964
5391.53235572	0.9996692021	0.0051685926
5391.56970214	0.9970843827	0.0064488505
5391.65322413	0.9842314659	0.0051117817
5391.76033384	0.9842314659	0.0063897271
5391.82195793	0.9893584314	0.0064133112
5392.46929563	1.0022587874	0.0064726528
5392.50712198	0.9932160701	0.005144845
5392.54611822	0.9932160701	0.005144845
5392.63003013	1.0009633985	0.0051733552
5392.73963955	0.9867925876	0.0051212066
5392.79935378	0.9906431268	0.0051353766
5392.83687016	0.9945043202	0.0064369823
5393.65385106	1.0022587874	0.0064726528
5393.69227733	0.9893584314	0.0064133112
5393.73020365	1.0126649625	0.0065205212
5393.77569923	1.0178968741	0.006544588
5393.81356556	1.0074522905	0.0077958515
5395.81087067	0.9932160701	0.0064310563
5396.52781028	1.0048531473	0.0064845869
5396.60206298	1.00355537	0.0051828937
5396.66518677	0.9996692021	0.0064607407
5396.77222624	1.0022587874	0.0051781222
5396.81036248	0.9970843827	0.0077386206
5397.62079257	0.9932160701	0.0077172676
5397.66545816	0.9996692021	0.0064607407
5397.70325443	0.9842314659	0.0063897271
5402.64112267	1.0074522905	0.0077958515
5402.65765102	1.0061521204	0.0077886746
5403.4938671	0.9996692021	0.0051685926
5403.53102337	1.0192078665	0.0052404949
5403.5685396	1.0113599936	0.0052116147
5403.60901553	0.9970843827	0.0051590804
5403.64836158	1.0218334765	0.0052501571
5403.68642776	1.0231480963	0.0052549949
5403.72738364	1.0087536587	0.0065025292
5403.76516985	0.9816750576	0.0063779676
5404.46901907	0.9893584314	0.0064133112
5404.50692526	1.00355537	0.0051828937
5404.54472146	1.0009633985	0.0051733552
5404.58252765	1.0009633985	0.0051733552
5404.62570331	0.9957937574	0.0051543309
5404.66511934	0.9945043202	0.0051495858
5404.70404542	0.9932160701	0.005144845
5404.74353145	0.9945043202	0.0051495858
5404.78732704	0.9996692021	0.0064607407
5405.64194096	1.0165870886	0.006538563
5405.68176695	1.0152785089	0.0065325435
5405.71962313	1.0048531473	0.0051876695
5405.75718935	1.0074522905	0.0051972343
5405.79475556	0.9880749187	0.006407407
5407.49620391	1.0022587874	0.0064726528
5407.53422007	1.0022587874	0.0064726528
5407.57250621	1.0139711339	0.0065265296
5407.6131521	1.00355537	0.0064786171
5407.65135824	1.0061521204	0.0064905621
5407.6903843	1.0087536587	0.0065025292
5407.72843046	1.0074522905	0.0064965429
5407.76639663	0.9983761972	0.0064547929
5408.52034049	1.0048531473	0.0064845869
5408.56761571	1.0113599936	0.0065145184
5408.60764167	0.9970843827	0.0051590804
5408.6459678	1.0061521204	0.0064905621
5408.68469388	1.0074522905	0.0051972343
5408.72259006	1.0178968741	0.006544588
5408.76031624	1.00355537	0.0064786171
5409.47028452	1.0074522905	0.0064965429
5409.50805071	0.9970843827	0.0064488505
5409.59476194	1.0061521204	0.0051924497
5409.70128118	1.0009633985	0.0051733552
5409.76241501	1.0074522905	0.0051972343
5410.47105342	0.9983761972	0.0064547929
5410.51267921	1.00355537	0.0051828937
5410.59780061	0.9983761972	0.0051638343
5410.70461982	1.0061521204	0.0051924497
5410.76656357	1.0113599936	0.0052116147
5411.48877063	0.9996692021	0.0051685926
5411.5266768	1.0061521204	0.0051924497
5411.63352601	1.0061521204	0.0051924497
5411.74138513	0.9945043202	0.0051495858
5412.51104744	0.9996692021	0.0051685926
5412.55050346	1.0061521204	0.0051924497
5412.59071941	1.0061521204	0.0064905621
5412.62912553	1.00355537	0.0064786171
5412.67240117	1.0113599936	0.0052116147
5412.73324503	1.010056226	0.006508521
5413.49202852	1.0074522905	0.0051972343
5413.5527224	1.0022587874	0.0051781222
5413.65976161	1.0048531473	0.0051876695
5413.7442031	1.0061521204	0.0038943373
5414.47234977	1.0113599936	0.0052116147
5414.51009597	1.0113599936	0.0052116147
5414.5953274	1.0087536587	0.0052020234
5414.70695616	0.9996692021	0.0051685926
5416.62967304	1.0009633985	0.006466694
5416.68476751	1.00355537	0.0051828937
5418.5466513	1.0009633985	0.0038800164
5418.59672631	1.0022587874	0.0051781222
5418.64685131	1.0009633985	0.0051733552
5418.69625638	0.9957937574	0.0051543309
5421.50455756	1.0009633985	0.0051733552
5421.5477133	0.9957937574	0.0051543309
5421.56426166	1.0048531473	0.0051876695
5421.60898725	1.0152785089	0.0052260348
5421.651933	1.0048531473	0.0051876695
5421.69433882	1.0009633985	0.0051733552
5422.48845054	1.0231480963	0.0052549949
5422.52917653	1.0126649625	0.0065205212
5422.62769684	1.0048531473	0.0051876695
5422.75547427	1.0061521204	0.0064905621
5423.51167005	0.9983761972	0.0051638343
5423.58328303	1.0048531473	0.0051876695
5423.69113247	1.0009633985	0.006466694
5425.51980419	1.0009633985	0.0051733552
5426.48639061	0.9842314659	0.0076676725
5426.5258168	1.0087536587	0.0078030351
5426.64074571	0.9778492639	0.0101765904
5430.47268016	1.0009633985	0.006466694
5430.51143651	0.9919290061	0.0064251358
5430.55752216	1.0022587874	0.0051781222
5430.59555858	1.00355537	0.0051828937
5430.63458491	1.0074522905	0.0064965429
5431.47349617	0.9970843827	0.0064488505
5431.51222255	0.9983761972	0.0051638343
5431.55250878	1.0178968741	0.0052356704
5431.59025525	1.0022587874	0.0051781222
5431.63172137	1.0009633985	0.006466694
5431.67087771	0.9970843827	0.0064488505
5432.54322645	0.985511437	0.006395615
5432.64877666	1.0087536587	0.0065025292
5433.62704624	0.9983761972	0.0064547929
5433.67256205	1.00355537	0.0064786171
5434.50313586	1.0165870886	0.006538563
5434.54842173	1.0113599936	0.0052116147
5434.58685821	1.0074522905	0.0051972343
5434.6340739	1.00355537	0.0051828937
5434.67650003	1.0087536587	0.0065025292
5435.47534735	1.0009633985	0.006466694
5435.51532373	1.0113599936	0.0065145184
5435.56044964	1.0048531473	0.0064845869
5435.63130322	1.0048531473	0.0051876695
5435.67951885	1.0022587874	0.0051781222
5436.47312728	1.0048531473	0.0064845869
5436.54023125	1.0192078665	0.0065506186
5436.65740073	1.0139711339	0.0052212237
5437.49570581	0.9983761972	0.0051638343
5437.61927481	1.0048531473	0.0051876695
5438.50810611	1.0074522905	0.0064965429
5438.57036063	1.00355537	0.0064786171
5438.64818377	1.0022587874	0.0051781222
5438.68581046	1.0113599936	0.0052116147
5439.51774755	1.0074522905	0.0064965429
5439.56404351	1.0087536587	0.0065025292
5439.60151024	1.0061521204	0.0064905621
5439.63966691	1.0113599936	0.0065145184
5443.49286797	0.9996692021	0.0064607407
5443.53179472	1.00355537	0.0064786171
5443.57766089	1.0061521204	0.0051924497
5443.61546773	1.0048531473	0.0064845869
5443.6578642	1.0152785089	0.0052260348
5444.48110593	1.0178968741	0.006544588
5444.5311818	1.010056226	0.006508521
5444.58777713	1.0048531473	0.0051876695
5444.62983367	1.00355537	0.0051828937
5444.66795053	0.9983761972	0.0064547929
5445.53363965	1.0061521204	0.0051924497
5445.63752119	1.0113599936	0.0052116147
5445.67665801	0.9957937574	0.0051543309
5446.51200049	1.0113599936	0.0052116147
5446.55777681	1.0126649625	0.005216417
5446.59759361	1.020520067	0.0052453238
5446.63681046	1.0113599936	0.0052116147
5447.48421284	1.0061521204	0.0051924497
5447.52744942	1.0009633985	0.0051733552
5447.5667063	0.9945043202	0.0051495858
5447.63213112	0.9945043202	0.0051495858
5448.50469246	1.00355537	0.0051828937
5448.54339943	1.0022587874	0.0051781222
5448.55817828	1.0048531473	0.0051876695
5448.65944037	0.9983761972	0.0051638343
5449.49938523	0.9932160701	0.0064310563
5449.61363643	1.00355537	0.0051828937
5450.5022085	1.0061521204	0.0051924497
5450.53983565	1.0009633985	0.006466694
5450.58311237	0.9983761972	0.0051638343
5450.62802896	1.0126649625	0.0065205212
5451.49937338	0.9867925876	0.0064015083
5451.62708384	0.9816750576	0.0038267806
5453.47167828	1.0009633985	0.0103467104
5453.53720354	0.9970843827	0.0090283908
5453.65451507	0.9983761972	0.0077457515
5457.47023896	1.0113599936	0.0065145184
5457.5379844	1.0022587874	0.0051781222
5457.59468059	0.9932160701	0.005144845
5458.47167224	1.0165870886	0.0078462756
5458.52051901	0.9919290061	0.0064251358
5458.57900516	0.9919290061	0.0051401086
5459.48727593	1.0061521204	0.0064905621
5459.54176241	1.0009633985	0.0051733552
5459.58593956	0.9945043202	0.0051495858
5460.47717265	1.0165870886	0.006538563
5460.53135922	0.9906431268	0.0064192208
5460.57238663	1.0231480963	0.0078824923
5461.49204916	1.0009633985	0.0077600328
5461.53305662	0.9945043202	0.0064369823
5461.575534	0.9919290061	0.007710163
5462.47312914	0.9945043202	0.0077243787
5462.52655591	1.0113599936	0.0065145184
5462.61698045	1.0126649625	0.0065205212
5463.49725792	1.0048531473	0.0051876695
5463.53931544	0.9932160701	0.005144845
5464.48745016	0.9945043202	0.0064369823
5464.52925775	0.9906431268	0.0051353766
5465.50310237	1.0126649625	0.0065205212
5467.47618441	1.0139711339	0.0078318355
5468.5456683	1.010056226	0.006508521
5469.60043463	0.9957937574	0.0051543309
5471.51025177	1.0257809712	0.0052646839
5471.57867855	0.9957937574	0.0051543309
5472.5382641	1.0178968741	0.006544588
5472.54431383	1.0087536587	0.0065025292
5473.49393126	1.0178968741	0.006544588
5476.48501645	1.0087536587	0.0065025292
5477.53198612	1.010056226	0.0052068168
5479.50111506	1.0048531473	0.0064845869
5480.48296198	0.9816750576	0.0063779676
5480.55199972	1.00355537	0.0064786171
5481.52265867	0.9970843827	0.0064488505
5483.51133991	1.0165870886	0.0091539882
5486.49093414	1.0074522905	0.0077958515
5487.53729106	1.0165870886	0.0052308504
5488.52446097	0.9919290061	0.0051401086
5489.51082253	1.0192078665	0.0065506186
5490.51095551	0.9906431268	0.0077030649
5492.49638674	1.00355537	0.0077743405
5494.5210043	1.010056226	0.0078102252
5595.86418207	1.0152785089	0.0065325435
5596.85901864	1.0192078665	0.0052404949
5598.85398194	1.0152785089	0.0052260348
5599.85484867	1.0257809712	0.0052646839
5600.8514248	1.0192078665	0.0052404949
5601.88704446	1.0152785089	0.0052260348
5602.85965781	1.0152785089	0.0065325435
5604.86811972	1.0284187005	0.0065929884
5605.86629462	1.0284187005	0.0052743907
5606.86410912	1.0257809712	0.0052646839
5607.86740376	1.0152785089	0.0052260348
5608.86066704	1.0218334765	0.0065626964
5610.88896617	1.0376891107	0.0053085058
5612.86355835	1.0430133847	0.0053280992
5614.84916941	1.033708758	0.0052938581
5615.85758048	1.0376891107	0.0053085058
5616.84982948	1.0284187005	0.0065929884
5620.81468852	1.0257809712	0.0052646839
5621.84171708	1.0218334765	0.0052501571
5622.87639549	1.033708758	0.0039703936
